Seq Num,Obs ID,Instrument,Grating,Appr Exp,Exposure,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Grid Name
704323,25924,ACIS-I,NONE,22.00,21.79,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.778487527341571,60551,2022-09-07 12:29:41,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25925,ACIS-I,NONE,24.00,23.60,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7096204875609873,63939,2022-09-02 15:01:46,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25926,ACIS-I,NONE,60.00,61.17,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.305727163693553,141052,2023-07-12 12:11:23,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25927,ACIS-I,NONE,20.90,20.53,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2120822084953935,45419,2023-09-16 18:33:10,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25928,ACIS-I,NONE,16.00,15.87,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.9554229674661876,46908,2022-05-03 17:05:03,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25929,ACIS-I,NONE,29.00,27.72,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7264696580759336,75575,2022-08-26 04:50:41,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25930,ACIS-I,NONE,20.00,19.92,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.8168140171007257,56117,2022-11-15 05:05:03,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25931,ACIS-I,NONE,15.00,14.58,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.9546115168956044,43090,2022-04-23 17:24:38,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25932,ACIS-I,NONE,14.20,14.08,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.949287320713321,41531,2022-05-05 08:39:15,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25933,ACIS-I,NONE,24.30,23.88,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.189618199693684,52280,2023-08-15 01:15:21,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25934,ACIS-I,NONE,19.00,19.30,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.0585107639099482,59027,2022-04-21 02:01:39,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25935,ACIS-I,NONE,24.30,24.07,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1570101291086563,51930,2023-08-20 16:16:26,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25936,ACIS-I,NONE,13.00,12.92,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.507032993088534,32383,2023-01-26 20:12:57,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25937,ACIS-I,NONE,31.20,30.78,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.6864179063141185,82684,2022-11-27 08:18:08,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25938,ACIS-I,NONE,19.00,18.66,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7247426131244468,50835,2022-11-26 21:54:02,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25939,ACIS-I,NONE,14.60,14.32,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.5178631510481413,36059,2023-01-28 09:48:41,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25940,ACIS-I,NONE,29.00,27.72,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1445613692664334,59445,2023-08-10 09:58:59,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25941,ACIS-I,NONE,33.60,32.64,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.418217698969405,78942,2023-06-09 03:57:16,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25942,ACIS-I,NONE,15.30,15.18,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.9819159539209195,45260,2022-05-04 03:30:14,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25943,ACIS-I,NONE,17.00,16.69,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.176420963716114,36316,2023-08-31 22:23:43,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25944,ACIS-I,NONE,23.00,21.62,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.795077889207921,60425,2022-09-08 06:54:55,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25945,ACIS-I,NONE,17.50,17.02,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.632962303149627,44821,2022-09-27 08:26:57,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25946,ACIS-I,NONE,30.00,29.69,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.3299587967313946,69182,2023-07-01 12:56:47,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25947,ACIS-I,NONE,15.00,14.90,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1325392873602262,31765,2023-09-24 05:42:58,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25948,ACIS-I,NONE,29.00,27.87,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.6442041651718515,73683,2022-09-30 05:32:37,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25949,ACIS-I,NONE,21.00,20.82,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.163060727544846,45027,2023-10-27 10:45:54,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25950,ACIS-I,NONE,30.00,29.69,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2816220213292047,67752,2023-06-30 14:12:45,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25951,ACIS-I,NONE,29.00,28.71,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7886774734794346,80055,2022-11-18 01:32:14,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25952,ACIS-I,NONE,11.00,10.84,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1104931950287416,22883,2023-09-27 18:36:17,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25953,ACIS-I,NONE,25.00,24.75,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.842248666998669,70358,2022-09-17 21:34:18,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25954,ACIS-I,NONE,13.50,13.40,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.9026983533762687,38889,2022-04-24 12:04:08,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25955,ACIS-I,NONE,44.00,43.42,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.324966291980949,100956,2023-07-20 15:28:35,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25956,ACIS-I,NONE,14.00,13.90,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.7527718310425575,38270,2022-09-02 00:37:29,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25957,ACIS-I,NONE,22.00,21.80,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.789218002816048,60798,2022-09-08 18:12:23,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25958,ACIS-I,NONE,12.40,12.32,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.985906624381848,36779,2022-05-04 22:11:35,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25959,ACIS-I,NONE,16.00,15.39,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.208211607192574,33976,2023-08-05 15:29:46,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25960,ACIS-I,NONE,25.00,24.76,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.285296229357086,56578,2023-07-08 10:14:24,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25961,ACIS-I,NONE,19.00,18.84,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.217789914995739,41784,2023-09-09 19:57:16,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25962,ACIS-I,NONE,22.00,21.80,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2407216141322626,48856,2023-09-11 11:02:08,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25963,ACIS-I,NONE,35.00,37.59,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.762158741697664,103816,2022-11-26 01:03:14,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25964,ACIS-I,NONE,20.60,20.32,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2123159885242045,44950,2023-09-05 13:55:22,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25965,ACIS-I,NONE,36.00,35.63,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2378385636907203,79735,2023-07-07 12:23:45,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25966,ACIS-I,NONE,19.00,18.84,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2236815165792283,41895,2023-08-13 06:25:11,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25967,ACIS-I,NONE,34.00,33.64,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.782682727472038,93607,2022-08-01 08:11:14,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25968,ACIS-I,NONE,27.70,27.46,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.852334290402031,78320,2022-07-12 22:41:14,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25969,ACIS-I,NONE,29.00,27.72,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.813848307508696,77997,2022-10-09 04:23:52,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25970,ACIS-I,NONE,25.00,24.75,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.000998765663843,74284,2022-06-12 11:26:58,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25971,ACIS-I,NONE,12.70,12.61,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.9751582781680086,37529,2022-05-04 13:12:16,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25972,ACIS-I,NONE,32.30,31.75,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.0308319951876515,96214,2022-05-18 03:01:50,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,25973,ACIS-I,NONE,19.00,18.15,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.800636939288176,50820,2022-11-11 11:29:39,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,26280,ACIS-I,NONE,12.00,11.74,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.1803694230450104,37345,2022-01-18 23:45:36,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27347,ACIS-I,NONE,23.00,21.95,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.806383706332403,61614,2022-09-09 05:30:34,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27449,ACIS-I,NONE,10.00,9.78,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.6964200829232277,26366,2022-09-24 01:53:13,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27450,ACIS-I,NONE,10.00,9.78,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.730041260086632,26692,2022-09-26 00:11:36,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27556,ACIS-I,NONE,25.30,25.15,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.764896313722007,69543,2022-11-15 20:37:28,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27563,ACIS-I,NONE,11.80,11.70,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.4065102958629088,28155,2023-06-08 16:37:44,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27575,ACIS-I,NONE,20.00,19.65,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.656486109007466,52200,2022-12-02 10:06:49,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27678,ACIS-I,NONE,12.50,12.42,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.492462622227413,30957,2023-01-27 04:58:39,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27679,ACIS-I,NONE,12.00,11.93,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,3.059888173667724,36508,2023-01-28 00:52:43,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27680,ACIS-I,NONE,13.30,13.21,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.5332102972531354,33466,2023-01-28 18:54:27,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27681,ACIS-I,NONE,10.00,9.78,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.520291901699342,24641,2023-01-29 03:39:20,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27739,ACIS-I,NONE,21.60,21.31,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1617200775778933,46056,2023-10-01 23:39:54,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27780,ACIS-I,NONE,15.00,14.89,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.138901323122932,31856,2023-08-21 07:41:05,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27856,ACIS-I,NONE,16.00,15.88,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.3942842052389985,38011,2023-05-25 10:12:54,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27857,ACIS-I,NONE,13.00,12.92,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.5123347767508526,32460,2023-05-26 23:32:03,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27896,ACIS-I,NONE,14.00,13.73,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.3524253318463986,32294,2023-06-10 12:08:25,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,27974,ACIS-I,NONE,29.00,28.71,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.197851364276951,63101,2023-08-05 03:45:39,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28370,ACIS-I,NONE,20.00,20.73,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.1997010669410404,45594,2023-08-13 17:15:26,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28483,ACIS-I,NONE,20.50,20.22,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.191233106102849,44304,2023-08-19 23:08:36,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28872,ACIS-I,NONE,13.50,13.08,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.6265676851064663,34368,2023-09-01 07:10:42,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28886,ACIS-I,NONE,10.00,9.96,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.248009854790267,22385,2023-09-10 20:25:40,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28887,ACIS-I,NONE,21.00,19.84,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2204358197806306,44062,2023-09-10 09:08:36,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28910,ACIS-I,NONE,26.00,25.75,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.143288940795625,55193,2023-10-25 12:58:59,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28920,ACIS-I,NONE,15.00,15.28,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.2071129305208452,33716,2023-09-25 01:23:22,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28934,ACIS-I,NONE,19.00,19.82,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.125776294019969,42143,2023-09-29 21:14:34,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28951,ACIS-I,NONE,13.20,12.90,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.103300857195708,27136,2023-10-05 13:59:03,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704323,28952,ACIS-I,NONE,14.00,13.79,Abell 2744,Bogdan,3.589,-30.401,archived,VFAINT,TE,2.144963594430716,29577,2023-10-08 04:28:58,2024-05-13 00:00:00,23700107,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704327,25283,ACIS-S,NONE,16.00,15.87,SDSS J235609.14-002428.6,Reines,359.038,-0.408,archived,VFAINT,TE,3.8961671439224794,61851,2021-10-12 09:18:12,2022-10-14 20:24:07,23700109,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704328,25284,ACIS-S,NONE,11.00,10.92,NGC 1534,Sun,62.192,-62.797,archived,VFAINT,TE,10.792858902249245,117844,2021-11-21 14:56:22,2022-11-21 20:29:54,23700116,ACTIVE GALAXIES AND QUASARS,GO,23,23,XMM,
704329,25285,ACIS-S,NONE,12.00,11.90,ESO 422-028,Sun,76.455,-28.589,archived,VFAINT,TE,10.306295989214314,122647,2022-06-15 19:00:33,2023-06-16 06:57:11,23700116,ACTIVE GALAXIES AND QUASARS,GO,23,23,XMM,
704339,25295,ACIS-S,NONE,11.00,10.91,ESO 528-G 036,Sun,310.940,-26.550,archived,VFAINT,TE,11.843167817881001,129242,2021-11-01 22:28:32,2022-11-02 08:29:30,23700135,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704340,25296,ACIS-S,NONE,25.00,25.59,3CR 14,Kuraszkiewicz,9.027,18.633,archived,VFAINT,TE,3.7610169256860413,96259,2022-09-28 23:42:10,2023-09-30 07:51:46,23700173,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704340,27458,ACIS-S,NONE,25.00,24.61,3CR 14,Kuraszkiewicz,9.027,18.633,archived,VFAINT,TE,3.7733183353380393,92844,2022-09-29 12:27:27,2023-09-30 07:51:46,23700173,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704406,25362,ACIS-S,NONE,40.00,36.82,ESO 243-49 HLX-1,Lin,17.618,-46.073,archived,VFAINT,TE,5.076961810070537,186939,2022-05-23 11:54:35,2023-05-26 10:36:04,23700216,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704407,25363,ACIS-S,NONE,20.00,19.85,ESO 243-49 HLX-1,Lin,17.618,-46.073,archived,VFAINT,TE,5.123775339682809,101707,2022-05-24 17:55:28,2023-05-26 20:36:04,23700216,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704407,26427,ACIS-S,NONE,20.00,20.16,ESO 243-49 HLX-1,Lin,17.618,-46.073,archived,VFAINT,TE,5.177829269529669,104364,2022-05-25 06:57:12,2023-05-26 20:36:04,23700216,ACTIVE GALAXIES AND QUASARS,GO,23,23,HST,
704408,25364,ACIS-S,NONE,12.00,11.91,CFHQS J210054-171522,Connor,315.228,-17.256,archived,VFAINT,TE,5.1318300175588725,61133,2022-12-14 02:58:22,2023-12-16 11:31:04,23700223,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704408,25855,ACIS-S,NONE,15.00,14.88,CFHQS J210054-171522,Connor,315.228,-17.256,archived,VFAINT,TE,3.8493760307672606,57269,2022-08-31 11:13:40,2023-12-16 11:31:04,23700223,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704408,27330,ACIS-S,NONE,15.00,14.88,CFHQS J210054-171522,Connor,315.228,-17.256,archived,VFAINT,TE,3.8950940249682673,57958,2022-09-01 00:36:49,2023-12-16 11:31:04,23700223,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704408,27602,ACIS-S,NONE,13.50,13.39,CFHQS J210054-171522,Connor,315.228,-17.256,archived,VFAINT,TE,5.176002666564941,69314,2022-12-14 11:45:17,2023-12-16 11:31:04,23700223,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704408,27603,ACIS-S,NONE,13.00,12.90,CFHQS J210054-171522,Connor,315.228,-17.256,archived,VFAINT,TE,5.148193316166121,66403,2022-12-15 15:31:33,2023-12-16 11:31:04,23700223,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704408,27604,ACIS-S,NONE,13.50,13.36,CFHQS J210054-171522,Connor,315.228,-17.256,archived,VFAINT,TE,5.127777422563048,68527,2022-12-16 01:52:19,2023-12-16 11:31:04,23700223,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704420,25376,ACIS-S,NONE,20.00,19.62,AM2303-305,De Rosa,346.455,-30.612,archived,FAINT,TE,11.322822593690693,222160,2021-11-27 13:12:42,2022-11-28 18:51:15,23700373,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704421,25377,ACIS-S,NONE,20.00,20.49,AM2113-341,De Rosa,319.265,-33.989,archived,FAINT,TE,9.292784048348413,190404,2022-08-03 06:41:24,2023-08-04 07:47:02,23700373,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704424,25380,ACIS-S,NONE,13.00,11.91,AM2126-601,De Rosa,322.681,-60.002,archived,FAINT,TE,8.055974949004527,95927,2023-04-17 08:11:23,2024-04-27 07:31:10,23700373,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704424,27709,ACIS-S,NONE,18.00,18.82,AM2126-601,De Rosa,322.681,-60.002,archived,FAINT,TE,7.776560533697823,146323,2023-04-26 15:39:00,2024-04-27 07:31:10,23700373,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704424,27710,ACIS-S,NONE,19.00,18.82,AM2126-601,De Rosa,322.681,-60.002,archived,FAINT,TE,7.7130150062640315,145126,2023-04-26 05:18:28,2024-04-27 07:31:10,23700373,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25383,ACIS-S,NONE,30.00,27.55,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,5.402754053299868,148850,2021-11-21 06:43:50,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25829,ACIS-S,NONE,30.00,27.55,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,4.516172457694208,124424,2022-11-12 09:57:26,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25830,ACIS-S,NONE,31.00,29.68,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,6.060101457514474,179843,2021-11-23 08:04:53,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25831,ACIS-S,NONE,25.00,23.01,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,4.472355171074691,102911,2022-11-13 00:02:50,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25832,ACIS-S,NONE,28.00,26.21,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,5.4600967352928835,143109,2021-11-16 22:52:31,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25833,ACIS-S,NONE,33.00,32.68,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,5.463573818195098,178558,2021-11-24 02:39:28,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25834,ACIS-S,NONE,15.00,14.77,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,7.7190441868547754,114011,2021-12-09 07:39:22,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
704427,25835,ACIS-S,NONE,21.00,20.14,WISE J041010.60-091305.2,Zappacosta,62.544,-9.218,archived,VFAINT,TE,6.263994152471325,126161,2021-11-27 06:21:33,2023-11-14 08:51:03,23700376,ACTIVE GALAXIES AND QUASARS,GO,23,23,None,
