ObsId,RA,DEC,THETA,POS_ERR,SIGNIFICANCE,gaia_match,archival_match,chandra_match,erosita_match,ned_match,simbad_match,vizier_match
8018,150.09871546351948,2.063695685791947,6.213,0.6157967061724591,3.508359670639038,no,no,yes,no,no,no,no
8019,149.92262945489517,1.979258539116477,2.329,0.11402405173909777,7.985560894012451,no,yes,yes,no,no,no,yes
8021,149.75413147683287,2.141879205420779,4.242,0.19587294038955932,15.737241744995117,yes,no,yes,no,yes,no,yes
8023,150.1060259527742,1.7497059725540995,3.798,0.2218146733949827,6.144784927368164,no,no,no,no,no,no,no
9756,255.21761302222293,64.25817209425749,4.201,0.1768062699298488,18.951858520507812,no,yes,yes,no,no,no,no
9759,255.3837385119292,64.28358150246719,7.175,0.634657950198395,8.440476417541504,yes,no,no,no,yes,no,yes
8122,150.16807883564343,2.6156378619109137,6.564,0.34095230578353347,19.665767669677734,yes,yes,yes,no,yes,no,yes
8122,150.1797790858445,2.621492792192385,7.12,0.7679538466133781,5.958506107330322,no,yes,yes,no,no,no,no
8636,252.1275220161406,34.963280591578,7.231,0.4562864251522453,20.851463317871094,yes,yes,no,no,yes,no,yes
8641,252.0128670466202,34.80407488784233,0.6766666666666666,0.14014833828582265,5.722195148468018,no,no,no,no,yes,no,yes
9720,214.97217581681804,53.03493128547774,3.708,0.3123131540187445,8.470181465148926,yes,no,yes,no,no,no,no
9723,214.9150477157964,52.918876047573136,7.124,0.8435679548390741,6.763160228729248,no,no,yes,no,no,no,no
9866,215.0232764432312,53.01014164966385,1.355,0.07565238605557784,26.96721839904785,yes,no,yes,no,no,no,yes
9875,215.0739590665335,53.10646420720893,6.395,0.2743643359251829,22.873544692993164,no,no,no,no,no,no,yes
9876,214.8783259104743,52.987766957220536,6.528,0.30177454909716794,25.260255813598633,yes,no,yes,no,yes,no,yes
9454,214.7236510904786,52.83988298539932,3.467,0.09958456544453671,33.33428192138672,yes,no,yes,no,no,no,yes
9456,214.9598459686411,52.74343671858296,6.844,0.43170182045602223,14.61906909942627,yes,no,yes,no,yes,no,yes
9727,214.8708416560252,52.833172296384234,3.01,0.19065724522850336,9.074997901916504,no,no,yes,no,no,no,no
9880,214.82225828349365,52.843127444799364,2.321,0.17045328095299334,8.798941612243652,no,no,yes,no,no,no,no
9460,214.40555710940373,52.71029319870664,7.625,0.545014223462423,14.829647064208984,no,no,yes,no,no,no,no
9735,214.61010790231427,52.543556190043304,4.905,0.38397873573951546,11.704999923706055,yes,no,no,no,yes,no,yes
9740,214.38549066495688,52.63855701291798,5.552,0.5885312331094518,5.661470413208008,no,no,yes,no,no,no,no
10847,214.57698247994185,52.732409502877424,6.83,0.390154825788567,11.234726905822754,no,no,yes,no,no,no,yes
10847,214.3494230652681,52.63518550400802,7.128,0.70733021284275,5.680976867675781,yes,yes,yes,no,no,no,yes
10896,214.390768801822,52.56348410013233,6.002,0.5762422714072745,9.16833782196045,no,yes,yes,no,no,no,no
9895,216.6362261901912,33.24433102100188,6.186,0.4302926637558231,12.970382690429688,no,no,yes,no,no,no,no
11779,192.91125048437246,-10.492443908764113,3.265,0.18751261405006786,11.097461700439453,no,no,no,no,no,no,yes
11784,187.34858025878256,13.982811414439778,5.802,0.36681178586676183,9.241811752319336,no,no,no,no,yes,no,yes
12288,191.5133527981688,3.4837194293715505,7.065,0.5086704852384378,13.395315170288086,no,no,no,no,no,no,no
12290,162.10666221029305,-25.15433496239603,0.7616666666666667,0.13292930158092892,6.749330997467041,no,no,yes,no,no,no,no
12290,162.10339330669112,-25.113268837077346,3.04,0.1128157647463595,28.541078567504883,yes,no,yes,no,no,no,yes
12926,268.52177236811764,66.71187432456233,3.572,0.18158748373147224,15.733735084533691,yes,no,yes,no,no,no,no
12927,268.20528862049855,66.48373105736907,9.268,0.9012442894872122,6.737130165100098,no,no,no,no,no,no,no
12928,268.450827049469,66.36787732928096,5.193,0.36704123312797504,8.73110580444336,yes,no,no,no,no,no,no
12936,269.2813845454528,66.50507143212758,4.864,0.39556310444733433,8.167862892150879,no,no,no,no,no,no,no
15200,200.4691899337852,-45.20206716146403,4.835,0.4676400611161902,8.88404369354248,yes,no,no,yes,no,no,yes
15600,150.42746999321494,2.6764257503157625,9.607,1.202174286772689,5.323707580566406,no,no,yes,no,no,no,no
15211,149.9977986080273,2.7795509776133587,6.881,0.44091645369942584,13.221552848815918,yes,yes,no,no,yes,no,yes
15214,149.8264104839223,2.717910597606008,6.095,0.22853012587002405,33.47157287597656,yes,yes,yes,no,yes,no,yes
15214,149.7754245068434,2.5699151083129843,4.84,0.38132507530462156,8.20755386352539,yes,no,yes,no,no,no,yes
15215,149.64779240568177,2.5098904610213917,3.514,0.14497400247691306,15.831915855407715,no,no,yes,no,no,no,no
15220,149.56673174029135,1.812502480254071,3.577,0.11745828193000647,27.43344497680664,yes,no,no,no,no,no,no
15223,149.94625194143444,1.5809917863377703,8.41,1.0312859803764793,5.84351921081543,yes,yes,yes,no,yes,no,yes
15227,150.42578695316888,1.8887737190398457,3.791,0.25467348376572174,10.195205688476562,yes,yes,no,no,yes,no,yes
15229,150.5280538702945,1.9869255452321508,6.077,0.18390101533988346,56.60481643676758,yes,yes,yes,no,yes,no,yes
15231,150.64021119847843,2.2616035415821503,4.157,0.16904581331568394,24.949710845947266,no,yes,yes,no,no,no,no
15232,150.68311530014242,2.574651264765596,7.112,0.2191041845565446,51.98408889770508,yes,yes,yes,no,no,no,no
15232,150.6337668916365,2.593732566110127,8.857,0.3524775136269243,29.60080909729004,yes,yes,yes,no,no,no,yes
15232,150.63906184148968,2.464371898752999,2.941,0.08595561249313952,37.4415168762207,no,yes,yes,no,no,no,no
15232,150.62452838803776,2.5402849602614905,6.299,0.240568329287858,22.7552547454834,no,yes,yes,no,no,no,no
15232,150.5725012137481,2.5000460819640193,7.375,0.4558813213411921,15.70217514038086,no,yes,yes,no,no,no,yes
15236,150.39568764012586,2.6352861747512937,5.589,0.31120135632690527,10.8148193359375,no,yes,yes,no,no,no,no
15238,150.00143735717597,2.8324354711806286,6.691,0.4447160964386366,9.167591094970703,yes,no,no,no,yes,no,yes
15239,149.96782003514846,2.780649197705185,5.166,0.475128501916317,9.19897747039795,yes,yes,no,no,no,no,yes
15239,149.86809176092618,2.793560775591134,7.89,0.767000676157279,11.131817817687988,yes,no,no,no,yes,no,yes
15239,149.94554461866772,2.9233775623541307,3.941,0.38852155764014373,4.751391410827637,no,no,no,no,no,no,no
15240,149.55465785747884,2.722839248242984,4.47,0.2799350894779788,4.239923000335693,no,no,no,no,no,no,no
15245,149.62369072476253,1.5814604734387865,6.013,0.5456787369423375,5.941199779510498,yes,no,no,no,no,no,yes
15247,149.94552975422835,1.5808876940632424,0.375,0.0824005795059225,28.702062606811523,yes,no,yes,no,no,no,no
15251,150.64304713313385,1.8364664922610752,3.951,0.11512725548388478,41.23936080932617,yes,yes,yes,no,no,no,yes
15254,150.73102557086995,2.1997993012779684,5.299,0.6111528808136147,6.312254905700684,yes,no,yes,no,yes,no,yes
15254,150.76528098429304,2.1812840221164596,6.242,0.3930215666129805,13.81320571899414,no,no,yes,no,no,no,no
15258,149.43055568426436,2.806568850750848,5.788,0.2410708011665005,16.16249656677246,no,no,no,no,no,no,yes
16160,240.23291255184202,-0.5000087585983232,3.819,0.17933793708825385,14.663375854492188,yes,no,no,no,yes,no,yes
18474,218.19271135629728,34.38609523719717,2.234,0.18357127769394138,7.037792205810547,no,no,no,no,yes,no,yes
18475,218.1082435816898,34.09225996033944,5.489,0.5906818077444923,6.945089340209961,yes,no,yes,no,yes,no,yes
18479,217.46557398606146,33.95162253284156,4.163,0.1330807452234197,19.62494468688965,yes,no,no,no,no,no,yes
18593,217.2678006082878,33.76245273722965,4.481,0.31503371248177786,4.773652076721191,no,no,no,no,no,no,yes
19647,218.49233296735483,34.192694466524344,3.617,0.23168446646243826,9.123833656311035,no,no,no,no,no,no,no
19648,218.85647931196482,33.76821971590352,2.053,0.1763104284705525,7.9377031326293945,no,no,yes,no,yes,no,yes
19652,218.3811398823721,33.32651680004861,5.292,0.3034551344498789,9.66860294342041,no,no,no,no,no,no,yes
19652,218.1363344816715,33.42858057892349,8.54,0.9428790368059387,7.9067511558532715,no,no,yes,no,no,no,no
19667,217.9042698455149,34.938188211868116,0.24666666666666667,0.11102852486349865,9.265348434448242,no,no,yes,no,yes,no,yes
19672,216.8080311327139,35.545316320506565,2.097,0.1255996597520041,18.48219871520996,yes,no,no,no,yes,no,yes
22518,260.71627432794054,65.79270884112157,1.962,0.19749299924808644,6.586606979370117,yes,no,yes,no,yes,no,yes
23016,260.6719627564189,65.71148854271463,6.705,0.46989783224670945,11.942082405090332,no,no,yes,no,no,no,no
24933,260.861190568605,65.78807286159764,4.664,0.16908920624892587,17.45912742614746,yes,no,yes,no,yes,no,yes
25975,260.49664806841935,65.83985910290014,5.22,0.624792409969711,4.787952899932861,no,no,yes,no,no,no,no
14357,79.96330641560323,-45.734881663093105,2.605,0.16033552466218,7.169921398162842,no,no,no,no,no,no,no
14357,79.9640321896012,-45.72919471312164,2.928,0.18776950590108832,5.576551914215088,no,no,no,no,no,no,no
14517,340.09325859782547,3.3962133717211884,3.202,0.2964425995767689,7.341257095336914,yes,yes,yes,no,no,no,yes
14517,340.1408785243652,3.2531012977111757,6.242,0.4875195498506084,12.99664306640625,no,yes,yes,no,no,no,yes
16498,314.62418919434697,5.057735319439847,10.628,1.1211025949033298,4.321819305419922,yes,no,yes,no,no,no,yes
15332,56.09944487641131,-44.55833166477948,5.024,0.33524927302156093,11.777928352355957,no,no,no,no,no,no,yes
15333,25.760391560685505,13.646383154191662,0.22666666666666666,0.10746687679286054,28.00200843811035,yes,no,no,no,no,no,no
15587,25.765959307990663,13.665514562058407,1.179,0.06031857425665712,41.70695877075195,no,yes,yes,no,no,no,no
16623,261.08772313726706,-64.99610909300335,3.785,0.34873067891961507,8.039043426513672,yes,yes,no,no,no,no,no
17064,36.24497536571164,42.71059759341663,5.898,0.6655652635166712,4.241806507110596,no,no,no,no,no,no,no
17069,23.458274518216815,3.9448042044263736,4.909,0.2842270919435769,16.24087142944336,no,no,no,no,no,no,no
18142,24.86055060963765,29.489782815296252,5.038,0.38511072202866925,11.752442359924316,no,no,no,no,no,unknown,yes
18708,35.25678855009504,1.6456819509633374,3.066,0.24062330278975352,10.900080680847168,no,no,yes,no,no,no,no
20393,12.541671129034963,34.71878161743684,2.378,0.1417121966051255,8.924494743347168,no,no,no,no,no,no,no
20419,62.243016241527,-53.93260806660971,5.751,0.5152098329918571,5.163241863250732,no,no,no,no,no,no,no
20442,237.5386960406491,-78.14800684743477,2.9,0.1075891448810243,24.682147979736328,yes,no,no,no,no,no,no
21415,352.4059709632085,-15.29231489651015,2.828,0.15679210510743583,13.96267032623291,yes,no,no,no,no,no,yes
21466,313.0381964070848,-57.07400529542407,1.041,0.15660628130351287,6.2356648445129395,yes,no,yes,no,no,no,no
21702,289.427791194224,-33.61975281193993,7.87,0.6092164784816344,11.412514686584473,yes,yes,yes,no,no,no,yes
21703,28.194541486295417,-13.806304226945105,6.626,0.3781583362219476,14.823203086853027,no,yes,yes,no,no,no,no
22096,19.786124690556584,-34.19178231860669,0.2,0.042544243545668485,108.51840209960938,yes,yes,no,no,no,no,no
23358,293.3521390678248,-39.557889496988466,6.973,0.7095969534335561,7.338864803314209,yes,no,no,no,no,no,yes
22857,34.438101592046735,-3.8165202607031934,3.609,0.15663627232851168,13.066332817077637,yes,yes,yes,no,no,no,no
22868,34.44933011977033,-3.70092478544286,3.315,0.23418502300516075,7.000790596008301,no,yes,yes,no,no,no,no
23336,302.12276408990783,0.37247011870093466,0.8133333333333332,0.18862970780521598,5.96914005279541,yes,no,no,no,no,no,yes
23662,36.131567204181444,-9.333401941866555,1.471,0.10563937518760025,15.975519180297852,no,no,no,no,no,no,no
24978,35.96080449962557,-9.251874274668356,10.08,1.2046574501258942,4.569398403167725,yes,no,no,no,yes,no,yes
23682,63.701021504101305,5.515628300642395,4.704,0.418727300239434,10.293695449829102,yes,yes,yes,no,no,no,yes
492,28.363937149258604,-13.695832299486183,5.265,0.2564854496730564,26.6318359375,yes,yes,yes,no,no,no,yes
551,314.0253486701683,-4.529020451137111,4.271,0.3030389231127474,5.862481117248535,yes,no,no,no,no,no,no
889,303.00350102865076,-56.75087415664994,1.709,0.1167930416732636,9.627494812011719,yes,no,no,no,no,no,yes
902,73.70827693909919,-2.9640148882496993,9.286,0.5105585248488376,20.997385025024414,yes,no,no,no,no,no,yes
911,341.89219788290956,3.5860088227280533,5.129,0.2223344477734058,20.90218162536621,no,no,no,no,no,no,no
913,28.172127792703023,-14.035099708638073,6.043,0.4088473050960023,9.448448181152344,yes,yes,no,no,no,no,yes
914,85.77467614989294,-40.963084779292004,3.253,0.15426839099046638,6.119282245635986,yes,no,no,no,no,no,yes
918,345.7269072985941,8.704951617732055,3.365,0.2125406491417716,4.915215969085693,no,no,no,no,no,no,no
918,345.6985181064693,8.798787438882314,2.695,0.07385162095462533,38.67548370361328,no,no,no,no,no,no,no
918,345.6071220017317,8.789695286589563,5.865,0.2729314330294247,15.587154388427734,no,yes,no,no,no,no,no
1667,314.1032017774322,-4.593125403636415,5.452,0.3734137508627484,9.906383514404297,no,no,yes,no,no,no,no
2225,347.85780769894546,-21.693291967889763,5.277,0.5046361212396144,4.785623073577881,no,no,no,no,no,no,no
2226,348.21974937711207,-21.603349291139153,4.926,0.1616560729344784,30.46515464782715,no,no,yes,no,no,no,no
3181,36.167366735618025,-0.06926822969870512,1.05,0.15635579874906141,7.857693195343018,no,no,yes,no,no,no,no
3181,36.168270253003264,-0.061296007647011125,0.8166666666666667,0.1278805383893796,7.90425968170166,no,no,yes,no,no,no,yes
3181,36.16259918660143,-0.027121752215444533,1.8,0.10443388139867742,11.325387001037598,no,no,yes,no,no,no,yes
3181,36.127562628324085,-0.010809552589246397,3.207,0.039875196920924096,151.81796264648438,yes,no,yes,no,no,no,yes
3181,36.12326744709549,-0.005706095467948855,3.603,0.16697959955206765,11.031803131103516,yes,no,yes,no,yes,no,yes
3181,36.153912651294775,-0.10089896306404755,2.678,0.15157066558734378,8.110406875610352,yes,no,yes,no,no,no,yes
3181,36.25688819895019,-0.057499926749585484,6.076,0.386289876481351,10.69424819946289,no,no,no,no,no,no,yes
3181,36.21009598649764,-0.16053468062283993,7.057,0.9447623823914523,7.355988502502441,no,no,yes,no,no,no,no
3181,36.26669447866722,-0.12339838656957237,7.786,0.7247650589380782,9.143126487731934,no,no,yes,no,no,no,yes
3181,36.27672035150445,-0.05988317863335787,7.269,0.7450432945421325,9.30538272857666,yes,no,no,no,no,no,yes
3710,15.363972207506706,-21.82382102413536,5.326,0.4068762440101307,12.720186233520508,no,no,yes,no,no,no,no
3184,104.37588714426798,-55.98378038932979,6.504,0.3182210178630957,17.03316307067871,yes,no,no,no,no,yes,no
3184,104.40282447903607,-55.810764631827944,8.75,0.610418904311414,10.906020164489746,no,no,no,no,no,no,no
3191,302.43550368489286,-48.24571228312927,6.401,0.41918615345680194,8.690568923950195,yes,no,no,no,no,no,yes
3202,90.55182076656033,-40.105302179594126,6.904,0.10110866049905425,167.9066162109375,yes,no,yes,no,no,no,no
3202,90.62073409859057,-40.04639051552502,3.985,0.0988003768653764,31.01439666748047,yes,no,yes,no,no,no,no
3202,90.64064556305732,-39.93623957586031,4.56,0.1322775919019618,28.951183319091797,yes,yes,yes,no,no,no,no
3204,18.839217860569484,0.20082893037649402,4.726,0.28941931609235755,10.1928129196167,yes,yes,no,no,yes,no,yes
3242,70.52441792775724,1.9121047478513258,7.228,1.036467963790375,4.963692665100098,yes,no,no,no,no,no,no
3259,333.6161648755702,-14.114873866835651,8.834,1.2796426390083493,3.328310012817383,no,no,no,no,no,no,no
3271,67.41201486575953,-2.86006769547664,3.715,0.22404260623024694,4.786386013031006,yes,no,no,no,no,no,no
3578,72.0156264991156,-20.549448768440982,4.714,0.3622843103448745,8.844808578491211,yes,no,no,no,no,no,yes
3578,72.12594286770047,-20.459114473349743,3.531,0.10927110958861039,15.833590507507324,no,no,no,no,no,no,no
4169,54.191035403806154,-35.70836251174611,4.775,0.11015670049164837,72.69140625,yes,yes,no,no,no,no,no
4169,54.26467568615564,-35.687186924639136,2.68,0.035114063746466084,160.66891479492188,yes,yes,no,no,no,no,no
4169,54.37074924108623,-35.685789203987646,4.861,0.04644450352501941,234.53765869140625,yes,yes,yes,no,no,no,no
4169,54.14334185827174,-35.7925630877889,7.937,0.17933607557465808,83.26372528076172,no,yes,yes,no,no,no,no
4169,54.24422453661606,-35.63992670268564,5.684,0.17353453951527717,39.94398880004883,no,yes,no,no,no,no,no
4169,54.25992087716201,-35.61078751714571,7.17,0.4586482106450426,20.304582595825195,yes,yes,yes,no,no,no,yes
4170,54.19420888462385,-35.108207244710854,8.655,0.2880596233297887,52.14373016357422,yes,yes,yes,no,no,no,yes
4177,55.02083020787419,-35.16871044395321,3.219,0.14363878565171617,15.59244441986084,no,no,no,no,no,no,no
4180,14.113197179243778,-1.3560936714269154,7.189,0.33384026484829876,25.425992965698242,yes,yes,yes,no,no,no,yes
4196,70.69444381873211,2.283653641713513,7.92,0.6437072733711366,14.804580688476562,no,no,no,no,no,no,no
4202,328.10495606975263,-19.6725994897232,5.471,0.2923889603967163,11.865396499633789,yes,yes,no,no,no,no,no
4202,327.97303979270606,-19.687444922294258,8.377,0.6408529902945409,12.771435737609863,yes,yes,no,no,no,no,yes
4206,357.70228658453414,29.20562578560599,3.49,0.19725317410870957,15.080472946166992,no,no,no,no,no,no,yes
5353,329.21206362116885,-4.815592065159358,3.648,0.26767693961174127,4.108957767486572,yes,no,no,no,no,no,yes
4966,342.155945266527,-44.56871428669701,4.943,0.3521002261905374,10.6791410446167,no,no,no,no,no,no,no
4980,78.78896495270929,-49.08358334703349,4.991,0.5357034802481425,3.101020336151123,no,no,no,no,no,no,no
5356,104.76282293021819,-55.916315352496746,4.69,0.16152925071119442,37.65402603149414,yes,no,yes,no,no,no,no
5356,104.7227791210548,-56.013289768542364,3.636,0.06940167607911557,57.40855026245117,no,no,no,no,no,no,no
5356,104.6300568188778,-55.89011128235228,4.63,0.1920551302435004,11.923779487609863,no,yes,yes,no,no,no,no
5361,104.71045754798341,-55.80671680477748,8.557,0.7418718868174539,7.4735188484191895,yes,no,yes,no,no,no,no
4988,356.8187549497978,-2.2918228426047813,2.992,0.1114875780929891,17.990264892578125,no,no,no,no,no,no,no
4993,38.07377063322598,-44.260087762477404,2.208,0.10776130043423068,16.54918670654297,no,yes,no,no,no,no,no
4993,38.07801017213565,-44.431646156241555,8.182,0.6525784099331757,12.060056686401367,no,no,no,no,no,no,no
4994,82.22246788605258,-39.50259534003796,1.584,0.10675283205861087,10.140693664550781,no,no,yes,no,no,no,no
4994,82.07319136774527,-39.46900928610005,5.667,0.2457839380378185,25.84736442565918,no,yes,yes,no,no,no,no
5010,6.3527641932128205,-12.180491264361184,8.734,0.5631520088382423,12.477189064025879,yes,no,no,no,no,no,no
5760,34.1010190287931,-17.77356686069563,3.602,0.1965667714208508,5.575870513916016,no,no,no,no,no,no,no
5760,34.149482850738124,-17.764799981366544,1.511,0.06266261192891916,35.628440856933594,no,no,yes,no,no,no,no
5760,34.187957742026526,-17.760506828988408,2.342,0.06869965594039919,39.35414505004883,no,no,yes,no,no,no,no
5760,34.11440283103838,-17.733196673663265,2.252,0.1197686659079392,10.787679672241211,no,no,yes,no,no,no,no
5760,34.12559354108104,-17.729131246977335,1.703,0.0892589357376874,26.62399673461914,no,no,yes,no,no,no,no
5760,34.190009181013124,-17.727633105326408,2.229,0.11958531033609784,15.744110107421875,no,no,yes,no,no,no,no
5760,34.16856918502456,-17.726710238552187,1.181,0.06631830105887083,30.138593673706055,no,no,yes,no,no,no,no
5760,34.106236884640126,-17.699939897529674,3.596,0.13066020648341628,13.595545768737793,no,no,no,no,no,no,yes
5760,34.1775740788529,-17.682305631035565,3.724,0.09097436839305502,40.780792236328125,no,no,yes,no,no,no,no
5760,34.20483096244618,-17.809857156865053,5.133,0.16280541410239907,28.71879768371582,no,no,yes,no,no,no,no
5760,34.19598827572248,-17.804421581992585,4.582,0.2448768090358605,11.590245246887207,no,no,yes,no,no,no,no
5760,34.09124066681298,-17.799550191000428,5.035,0.34105330756457125,10.234330177307129,no,no,yes,no,no,no,no
5760,34.07219384836204,-17.787070550489112,5.426,0.14139064486326602,48.63790512084961,no,no,yes,no,no,no,no
5760,34.13468191192001,-17.754851817755274,1.388,0.1906808346453526,6.090080261230469,no,no,no,no,no,no,no
5760,34.06706263312007,-17.739605914659542,4.921,0.3721853551289621,8.097732543945312,no,no,no,no,no,no,no
5760,34.18687578183968,-17.685076243748995,3.81,0.23777252050361675,9.384302139282227,no,no,yes,no,no,no,no
5760,34.15808654905771,-17.64334673265458,5.797,0.18465457314380615,37.46245193481445,yes,no,no,no,no,no,no
5760,34.24824917130252,-17.68917554797699,6.227,0.46313404147706344,10.692116737365723,no,no,yes,no,no,no,no
5760,34.150270975462206,-17.766084734442302,1.582,0.14543927713421897,10.770142555236816,no,no,yes,no,no,no,no
5761,59.07404045670518,-37.814246562005806,4.843,0.22657553235666955,23.359548568725586,yes,no,no,no,no,no,yes
5764,53.31075005069184,-25.000636600324633,3.149,0.05125282429334384,109.53799438476562,yes,no,no,no,no,no,no
5764,53.158893673690784,-25.06717290680047,7.212,0.28646863428408204,33.89767074584961,yes,no,no,no,no,no,yes
5764,53.25862614100595,-25.042083666966224,3.439,0.17611225903789152,13.823095321655273,no,no,no,no,no,no,no
5764,53.338592144102385,-24.97760583784266,4.539,0.16283743236312662,24.49069595336914,no,no,no,no,no,no,no
5784,13.72699569091838,-35.3397506736209,1.804,0.15215513756436438,8.256479263305664,yes,no,no,no,no,no,no
7182,35.992983587961994,-4.24389860418775,3.002,0.1657621380769251,8.792765617370605,no,no,yes,no,no,no,yes
5797,2.763596018673341,-28.803604897952408,6.325,0.2590559836531161,28.02350616455078,yes,no,no,no,no,no,no
5798,336.86257676060495,-30.678336988046993,5.623,0.4184571130576689,5.996777534484863,no,no,no,no,no,no,no
7367,338.83977917351734,-25.988324893846666,2.722,0.171148756285146,7.508005619049072,no,no,yes,no,no,no,yes
7368,338.8397441004476,-25.98831957126473,2.748,0.20546925459371315,10.670208930969238,no,no,yes,no,no,no,yes
7355,351.82383962594844,-2.0171408966287143,3.334,0.22507302025566617,13.148900032043457,no,no,yes,no,no,no,no
7895,350.00417966497423,42.798655026599434,4.836,0.19231019146072784,28.80242347717285,yes,no,yes,no,no,no,no
7914,6.038994597379516,4.377983223369315,4.255,0.12881802074561066,33.28608703613281,yes,no,no,no,no,no,yes
7924,339.0224067938886,33.89895262989222,5.561,0.24101632062164252,16.279001235961914,no,yes,yes,no,no,no,no
11799,355.253089244455,-51.35482437624243,5.398,0.28000776705927993,11.088810920715332,no,no,no,no,no,no,no
9369,69.82208293872341,5.25189554488622,6.298,0.08293528679686418,215.27816772460938,yes,no,yes,no,no,no,no
9761,69.82210533721802,5.251924393182201,6.29,0.14383879697620347,94.68798065185547,yes,no,yes,no,no,no,no
9382,292.92796253354874,-26.59326271837175,1.623,0.05286718641465735,48.3692626953125,yes,no,no,no,no,no,yes
9382,293.2609716923618,-26.619174168291025,16.34,0.43382867733180236,57.78236770629883,yes,no,yes,no,no,no,yes
9405,75.47100283808037,-4.202437217053617,3.954,0.260457111067387,6.174499988555908,yes,yes,no,no,no,no,yes
9424,73.50280291685962,3.0063723360581736,7.009,0.6558665327619994,6.11826753616333,yes,no,yes,no,no,no,no
9430,73.58350503537507,2.781899886448355,5.993,0.2423492002416883,29.80560874938965,no,yes,yes,no,no,no,no
10797,6.455699645865898,-12.412075115103596,3.07,0.14873706023731548,11.638096809387207,no,no,yes,no,no,no,no
10485,35.772997172053394,1.7084535244308945,5.727,0.5387564946066847,4.169241428375244,yes,no,no,no,no,no,yes
11713,49.848610892211795,41.62021790894228,1.373,0.06728882251298314,17.59040641784668,yes,no,yes,no,no,no,yes
11715,49.905121910329854,41.308325693574815,6.742,0.18967070574040615,22.303241729736328,yes,no,no,no,no,no,yes
11718,349.70249933361146,0.6207810174795805,3.689,0.10699194927888897,23.379226684570312,no,no,no,no,no,no,no
11718,349.7120824779213,0.5669388590241402,4.697,0.2294697835314116,15.06471061706543,yes,no,no,no,yes,no,yes
11721,9.17350486644735,-43.19028252542023,9.39,0.5421035206648911,16.27776336669922,yes,no,no,no,no,no,yes
11737,337.78287837916287,39.372900983787254,1.649,0.11791873519075456,7.996007919311523,no,no,no,no,no,no,no
11737,338.08107952952236,39.39714704195689,12.559,0.9000069135432245,14.959053039550781,yes,no,no,no,no,no,no
11744,355.74445762616574,-55.412487136517235,4.859,0.09217229148916972,79.22000885009766,yes,yes,no,no,no,no,no
12007,52.069864169382456,2.695839661154309,8.805,0.436278390864298,24.789213180541992,yes,yes,no,no,no,no,no
11752,301.86325068275363,-48.30166080904543,5.135,0.30482759110794494,9.360879898071289,yes,no,no,no,no,no,no
11753,302.4431537227546,-48.334637788067496,4.822,0.1984204813716259,21.64320945739746,yes,no,yes,no,no,no,no
11759,64.4006204789924,-11.963611503115663,5.199,0.28919726707030846,10.76604175567627,no,yes,yes,no,no,no,no
11796,324.21739701758537,0.41302559237227116,4.23,0.3432092261533138,9.72609806060791,no,yes,no,no,no,no,no
12179,15.713706701008455,-22.12535545712598,1.86,0.0497043938668086,42.72150802612305,yes,no,yes,no,no,no,yes
12179,15.6096148789903,-22.162594426653783,7.425,0.585341737369473,9.736026763916016,yes,yes,yes,no,no,no,yes
12191,46.63241735335404,-62.33554866425389,6.059,0.3788797768756379,7.653086185455322,no,no,no,no,no,no,no
12244,88.45294829625193,-33.77152482040614,7.454,0.18696124884748885,34.24782180786133,yes,no,yes,no,no,no,no
12258,15.666028267621895,-49.24687362615794,3.383,0.2457447564718003,5.74687385559082,no,no,yes,no,no,no,no
13218,329.0199555840565,37.933641779646656,4.123,0.18162090614006784,19.81111717224121,yes,no,yes,no,no,no,yes
13218,329.0871962172315,37.90901203158757,7.167,1.0828187277391037,4.028198719024658,yes,no,no,no,no,no,no
13218,328.9352674639306,38.021169518938024,2.731,0.049923875677407616,46.912841796875,yes,no,yes,no,no,no,no
12882,34.67894126142882,-5.077042360071377,6.341,0.23440857884629326,33.4290885925293,no,yes,yes,no,no,no,no
13392,15.640038454624136,-21.621655558169195,3.595,0.4000597486239682,3.8274102210998535,no,no,no,no,no,no,no
13442,15.262521169782687,-21.78181733838259,5.371,0.17317462540182949,28.76642417907715,no,no,yes,no,no,no,no
13445,15.524483995558105,-22.12825471150584,3.8,0.12146686508306122,25.493253707885742,no,no,yes,no,no,no,no
13445,15.455918461901808,-22.255638771586355,5.096,0.3263230327739116,13.765690803527832,no,no,no,no,no,no,no
14333,15.879494973616804,-21.537025408243675,7.335,0.38155585088096805,12.124066352844238,yes,no,yes,no,no,no,no
13446,15.448724141359877,-21.508454741350004,4.98,0.19005287473167554,21.34821319580078,no,no,yes,no,no,no,no
13446,15.578222749982222,-21.504299380133027,7.236,0.46377007835178835,7.5760297775268555,yes,no,yes,no,no,no,yes
14338,15.588606741081392,-21.57023498867869,6.004,0.37381772484244075,10.168174743652344,no,no,yes,no,no,no,no
13448,16.099884416195234,-21.602700747190493,8.616,0.6687490018207962,9.063414573669434,no,no,yes,no,no,no,no
13456,15.609565255559803,-22.16257247487922,1.757,0.05995568527223982,51.084320068359375,yes,no,yes,no,no,no,yes
13456,15.713742721021815,-22.125072523972708,4.468,0.1694824249481276,22.723731994628906,yes,no,yes,no,no,no,yes
13456,15.676214953435746,-22.223970197528278,4.976,0.13931312848617888,33.43252944946289,no,yes,yes,no,no,no,no
